event_id,player_name,season,contract_start_season,signing_offseason_year,pre_signing_season,prior_team,signing_team,incumbent,treatment_category,contract_type,contract_years,age_at_signing,games_pre,years_of_service,yos_band,is_designated_veteran,supermax_full_35pct,average_annual_value,cap_percentage_at_signing
vincent_poirier_2020_PHI,Vincent Poirier,2020-21,2020-21,2020,2019-20,BOS,PHI,FALSE,new_team,team_change,3,26,45,NA,NA,FALSE,FALSE,NA,NA
wayne_ellington_2020_DET,Wayne Ellington,2020-21,2020-21,2020,2019-20,NYK,DET,FALSE,new_team,team_change,3,32,56,NA,NA,FALSE,FALSE,NA,NA
wendell_carter_2020_ORL,Wendell Carter Jr.,2020-21,2020-21,2020,2019-20,CHI,ORL,FALSE,new_team,team_change,3,20,45,NA,NA,FALSE,FALSE,NA,NA
wenyen_gabriel_2020_NOP,Wenyen Gabriel,2020-21,2020-21,2020,2019-20,POR,NOP,FALSE,new_team,team_change,3,22,61,NA,NA,FALSE,FALSE,NA,NA
wes_iwundu_2020_NOP,Wes Iwundu,2020-21,2020-21,2020,2019-20,ORL,NOP,FALSE,new_team,team_change,3,25,72,NA,NA,FALSE,FALSE,NA,NA
wesley_matthews_2020_LAL,Wesley Matthews,2020-21,2020-21,2020,2019-20,MIL,LAL,FALSE,new_team,team_change,3,33,67,NA,NA,FALSE,FALSE,NA,NA
will_barton_2020_DEN,Will Barton,2020-21,2020-21,2020,2019-20,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,29,60,NA,NA,FALSE,FALSE,NA,NA
willie_cauley-stein_2020_DAL,Willie Cauley-Stein,2020-21,2020-21,2020,2019-20,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,26,58,NA,NA,FALSE,FALSE,NA,NA
willy_hernangomez_2020_NOP,Willy Hernangomez,2020-21,2020-21,2020,2019-20,CHA,NOP,FALSE,new_team,team_change,3,25,65,NA,NA,FALSE,FALSE,NA,NA
yogi_ferrell_2020_LAC,Yogi Ferrell,2020-21,2020-21,2020,2019-20,SAC,LAC,FALSE,new_team,team_change,3,26,72,NA,NA,FALSE,FALSE,NA,NA
zach_lavine_2020_CHI,Zach LaVine,2020-21,2020-21,2020,2019-20,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,24,60,NA,NA,FALSE,FALSE,NA,NA
aaron_gordon_2021_DEN,Aaron Gordon,2021-22,2021-22,2021,2020-21,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,25,55,NA,NA,FALSE,FALSE,NA,NA
aaron_holiday_2021_PHX,Aaron Holiday,2021-22,2021-22,2021,2020-21,IND,PHX,FALSE,new_team,team_change,3,24,71,NA,NA,FALSE,FALSE,NA,NA
aaron_nesmith_2021_BOS,Aaron Nesmith,2021-22,2021-22,2021,2020-21,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,21,71,NA,NA,FALSE,FALSE,NA,NA
al-farouq_aminu_2021_BOS,Al-Farouq Aminu,2021-22,2021-22,2021,2020-21,CHI,BOS,FALSE,new_team,team_change,3,30,49,NA,NA,FALSE,FALSE,NA,NA
alec_burks_2021_NYK,Alec Burks,2021-22,2021-22,2021,2020-21,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,29,51,NA,NA,FALSE,FALSE,NA,NA
aleksej_pokusevski_2021_OKC,Aleksej Pokusevski,2021-22,2021-22,2021,2020-21,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,19,45,NA,NA,FALSE,FALSE,NA,NA
alex_caruso_2021_CHI,Alex Caruso,2021-22,2021-22,2021,2020-21,LAL,CHI,FALSE,new_team,team_change,3,26,64,NA,NA,FALSE,FALSE,NA,NA
alex_len_2021_SAC,Alex Len,2021-22,2021-22,2021,2020-21,WAS,SAC,FALSE,new_team,team_change,3,27,71,NA,NA,FALSE,FALSE,NA,NA
alfonzo_mckinnie_2021_CHI,Alfonzo McKinnie,2021-22,2021-22,2021,2020-21,LAL,CHI,FALSE,new_team,team_change,3,28,71,NA,NA,FALSE,FALSE,NA,NA
amir_coffey_2021_LAC,Amir Coffey,2021-22,2021-22,2021,2020-21,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,23,51,NA,NA,FALSE,FALSE,NA,NA
andre_drummond_2021_BKN,Andre Drummond,2021-22,2021-22,2021,2020-21,LAL,BKN,FALSE,new_team,team_change,3,27,50,NA,NA,FALSE,FALSE,NA,NA
andre_iguodala_2021_GSW,Andre Iguodala,2021-22,2021-22,2021,2020-21,MIA,GSW,FALSE,new_team,team_change,3,37,72,NA,NA,FALSE,FALSE,NA,NA
andrew_wiggins_2021_GSW,Andrew Wiggins,2021-22,2021-22,2021,2020-21,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,25,72,NA,NA,FALSE,FALSE,NA,NA
anfernee_simons_2021_POR,Anfernee Simons,2021-22,2021-22,2021,2020-21,POR,POR,TRUE,re_signed_standard,roster_continuity,3,21,70,NA,NA,FALSE,FALSE,NA,NA
anthony_edwards_2021_MIN,Anthony Edwards,2021-22,2021-22,2021,2020-21,MIN,MIN,TRUE,re_signed_standard,roster_continuity,3,19,72,NA,NA,FALSE,FALSE,NA,NA
anthony_gill_2021_WAS,Anthony Gill,2021-22,2021-22,2021,2020-21,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,28,71,NA,NA,FALSE,FALSE,NA,NA
austin_rivers_2021_DEN,Austin Rivers,2021-22,2021-22,2021,2020-21,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,28,45,NA,NA,FALSE,FALSE,NA,NA
avery_bradley_2021_LAL,Avery Bradley,2021-22,2021-22,2021,2020-21,HOU,LAL,FALSE,new_team,team_change,3,30,47,NA,NA,FALSE,FALSE,NA,NA
bam_adebayo_2021_MIA,Bam Adebayo,2021-22,2021-22,2021,2020-21,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,23,72,NA,NA,FALSE,FALSE,NA,NA
ben_mclemore_2021_POR,Ben McLemore,2021-22,2021-22,2021,2020-21,LAL,POR,FALSE,new_team,team_change,3,27,65,NA,NA,FALSE,FALSE,NA,NA
ben_simmons_2021_PHI,Ben Simmons,2021-22,2021-22,2021,2020-21,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,24,59,NA,NA,FALSE,FALSE,NA,NA
bismack_biyombo_2021_PHX,Bismack Biyombo,2021-22,2021-22,2021,2020-21,CHA,PHX,FALSE,new_team,team_change,3,28,72,NA,NA,FALSE,FALSE,NA,NA
blake_griffin_2021_BKN,Blake Griffin,2021-22,2021-22,2021,2020-21,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,31,49,NA,NA,FALSE,FALSE,NA,NA
boban_marjanovic_2021_DAL,Boban Marjanovic,2021-22,2021-22,2021,2020-21,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,32,72,NA,NA,FALSE,FALSE,NA,NA
bobby_portis_2021_MIL,Bobby Portis,2021-22,2021-22,2021,2020-21,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,25,68,NA,NA,FALSE,FALSE,NA,NA
bogdan_bogdanovic_2021_ATL,Bogdan Bogdanovic,2021-22,2021-22,2021,2020-21,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,28,46,NA,NA,FALSE,FALSE,NA,NA
bojan_bogdanovic_2021_UTA,Bojan Bogdanovic,2021-22,2021-22,2021,2020-21,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,31,72,NA,NA,FALSE,FALSE,NA,NA
bol_bol_2021_DEN,Bol Bol,2021-22,2021-22,2021,2020-21,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,21,72,NA,NA,FALSE,FALSE,NA,NA
brad_wanamaker_2021_WAS,Brad Wanamaker,2021-22,2021-22,2021,2020-21,CHA,WAS,FALSE,new_team,team_change,3,31,73,NA,NA,FALSE,FALSE,NA,NA
bradley_beal_2021_WAS,Bradley Beal,2021-22,2021-22,2021,2020-21,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,27,65,NA,NA,FALSE,FALSE,NA,NA
brandon_clarke_2021_MEM,Brandon Clarke,2021-22,2021-22,2021,2020-21,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,24,66,NA,NA,FALSE,FALSE,NA,NA
brandon_goodwin_2021_CLE,Brandon Goodwin,2021-22,2021-22,2021,2020-21,ATL,CLE,FALSE,new_team,team_change,3,25,70,NA,NA,FALSE,FALSE,NA,NA
brandon_ingram_2021_NOP,Brandon Ingram,2021-22,2021-22,2021,2020-21,NOP,NOP,TRUE,re_signed_standard,roster_continuity,3,23,62,NA,NA,FALSE,FALSE,NA,NA
brodric_thomas_2021_BOS,Brodric Thomas,2021-22,2021-22,2021,2020-21,CLE,BOS,FALSE,new_team,team_change,3,24,47,NA,NA,FALSE,FALSE,NA,NA
brook_lopez_2021_MIL,Brook Lopez,2021-22,2021-22,2021,2020-21,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,32,72,NA,NA,FALSE,FALSE,NA,NA
bruce_brown_2021_BKN,Bruce Brown,2021-22,2021-22,2021,2020-21,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,24,69,NA,NA,FALSE,FALSE,NA,NA
bruno_fernando_2021_HOU,Bruno Fernando,2021-22,2021-22,2021,2020-21,ATL,HOU,FALSE,new_team,team_change,3,22,72,NA,NA,FALSE,FALSE,NA,NA
bryn_forbes_2021_DEN,Bryn Forbes,2021-22,2021-22,2021,2020-21,MIL,DEN,FALSE,new_team,team_change,3,27,71,NA,NA,FALSE,FALSE,NA,NA
buddy_hield_2021_IND,Buddy Hield,2021-22,2021-22,2021,2020-21,SAC,IND,FALSE,new_team,team_change,3,28,71,NA,NA,FALSE,FALSE,NA,NA
caleb_martin_2021_MIA,Caleb Martin,2021-22,2021-22,2021,2020-21,CHA,MIA,FALSE,new_team,team_change,3,25,72,NA,NA,FALSE,FALSE,NA,NA
cameron_johnson_2021_PHX,Cameron Johnson,2021-22,2021-22,2021,2020-21,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,24,60,NA,NA,FALSE,FALSE,NA,NA
cameron_payne_2021_PHX,Cameron Payne,2021-22,2021-22,2021,2020-21,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,26,69,NA,NA,FALSE,FALSE,NA,NA
caris_levert_2021_CLE,Caris LeVert,2021-22,2021-22,2021,2020-21,IND,CLE,FALSE,new_team,team_change,3,26,48,NA,NA,FALSE,FALSE,NA,NA
carmelo_anthony_2021_LAL,Carmelo Anthony,2021-22,2021-22,2021,2020-21,POR,LAL,FALSE,new_team,team_change,3,36,69,NA,NA,FALSE,FALSE,NA,NA
carsen_edwards_2021_DET,Carsen Edwards,2021-22,2021-22,2021,2020-21,BOS,DET,FALSE,new_team,team_change,3,22,68,NA,NA,FALSE,FALSE,NA,NA
cassius_stanley_2021_DET,Cassius Stanley,2021-22,2021-22,2021,2020-21,IND,DET,FALSE,new_team,team_change,3,21,54,NA,NA,FALSE,FALSE,NA,NA
cassius_winston_2021_WAS,Cassius Winston,2021-22,2021-22,2021,2020-21,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,22,45,NA,NA,FALSE,FALSE,NA,NA
cedi_osman_2021_CLE,Cedi Osman,2021-22,2021-22,2021,2020-21,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,25,72,NA,NA,FALSE,FALSE,NA,NA
chandler_hutchison_2021_PHX,Chandler Hutchison,2021-22,2021-22,2021,2020-21,WAS,PHX,FALSE,new_team,team_change,3,24,51,NA,NA,FALSE,FALSE,NA,NA
chimezie_metu_2021_SAC,Chimezie Metu,2021-22,2021-22,2021,2020-21,SAC,SAC,TRUE,re_signed_standard,roster_continuity,3,23,46,NA,NA,FALSE,FALSE,NA,NA
chris_boucher_2021_TOR,Chris Boucher,2021-22,2021-22,2021,2020-21,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,28,63,NA,NA,FALSE,FALSE,NA,NA
chris_chiozza_2021_GSW,Chris Chiozza,2021-22,2021-22,2021,2020-21,BKN,GSW,FALSE,new_team,team_change,3,25,46,NA,NA,FALSE,FALSE,NA,NA
chris_paul_2021_PHX,Chris Paul,2021-22,2021-22,2021,2020-21,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,35,72,NA,NA,FALSE,FALSE,NA,NA
chris_silva_2021_MIA,Chris Silva,2021-22,2021-22,2021,2020-21,SAC,MIA,FALSE,new_team,team_change,3,24,46,NA,NA,FALSE,FALSE,NA,NA
christian_wood_2021_HOU,Christian Wood,2021-22,2021-22,2021,2020-21,HOU,HOU,TRUE,re_signed_standard,roster_continuity,3,25,54,NA,NA,FALSE,FALSE,NA,NA
chuma_okeke_2021_ORL,Chuma Okeke,2021-22,2021-22,2021,2020-21,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,22,50,NA,NA,FALSE,FALSE,NA,NA
cj_elleby_2021_POR,CJ Elleby,2021-22,2021-22,2021,2020-21,POR,POR,TRUE,re_signed_standard,roster_continuity,3,20,71,NA,NA,FALSE,FALSE,NA,NA
cj_mccollum_2021_NOP,CJ McCollum,2021-22,2021-22,2021,2020-21,POR,NOP,FALSE,new_team,team_change,3,29,71,NA,NA,FALSE,FALSE,NA,NA
clint_capela_2021_ATL,Clint Capela,2021-22,2021-22,2021,2020-21,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,26,65,NA,NA,FALSE,FALSE,NA,NA
coby_white_2021_CHI,Coby White,2021-22,2021-22,2021,2020-21,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,20,69,NA,NA,FALSE,FALSE,NA,NA
cody_martin_2021_CHA,Cody Martin,2021-22,2021-22,2021,2020-21,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,25,64,NA,NA,FALSE,FALSE,NA,NA
cody_zeller_2021_POR,Cody Zeller,2021-22,2021-22,2021,2020-21,CHA,POR,FALSE,new_team,team_change,3,28,57,NA,NA,FALSE,FALSE,NA,NA
cole_anthony_2021_ORL,Cole Anthony,2021-22,2021-22,2021,2020-21,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,20,51,NA,NA,FALSE,FALSE,NA,NA
collin_sexton_2021_CLE,Collin Sexton,2021-22,2021-22,2021,2020-21,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,22,68,NA,NA,FALSE,FALSE,NA,NA
cory_joseph_2021_DET,Cory Joseph,2021-22,2021-22,2021,2020-21,DET,DET,TRUE,re_signed_standard,roster_continuity,3,29,70,NA,NA,FALSE,FALSE,NA,NA
damian_jones_2021_SAC,Damian Jones,2021-22,2021-22,2021,2020-21,SAC,SAC,TRUE,re_signed_standard,roster_continuity,3,25,56,NA,NA,FALSE,FALSE,NA,NA
damian_lillard_2021_POR,Damian Lillard,2021-22,2021-22,2021,2020-21,POR,POR,TRUE,re_signed_standard,roster_continuity,3,30,70,NA,NA,FALSE,FALSE,NA,NA
damion_lee_2021_GSW,Damion Lee,2021-22,2021-22,2021,2020-21,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,28,60,NA,NA,FALSE,FALSE,NA,NA
damyean_dotson_2021_NYK,Damyean Dotson,2021-22,2021-22,2021,2020-21,CLE,NYK,FALSE,new_team,team_change,3,26,66,NA,NA,FALSE,FALSE,NA,NA
dangelo_russell_2021_MIN,D'Angelo Russell,2021-22,2021-22,2021,2020-21,MIN,MIN,TRUE,re_signed_standard,roster_continuity,3,24,43,NA,NA,FALSE,FALSE,NA,NA
daniel_gafford_2021_WAS,Daniel Gafford,2021-22,2021-22,2021,2020-21,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,22,66,NA,NA,FALSE,FALSE,NA,NA
daniel_oturu_2021_TOR,Daniel Oturu,2021-22,2021-22,2021,2020-21,LAC,TOR,FALSE,new_team,team_change,3,21,54,NA,NA,FALSE,FALSE,NA,NA
daniel_theis_2021_BOS,Daniel Theis,2021-22,2021-22,2021,2020-21,CHI,BOS,FALSE,new_team,team_change,3,28,65,NA,NA,FALSE,FALSE,NA,NA
danilo_gallinari_2021_ATL,Danilo Gallinari,2021-22,2021-22,2021,2020-21,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,32,59,NA,NA,FALSE,FALSE,NA,NA
danny_green_2021_PHI,Danny Green,2021-22,2021-22,2021,2020-21,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,33,70,NA,NA,FALSE,FALSE,NA,NA
danuel_house_2021_UTA,Danuel House Jr.,2021-22,2021-22,2021,2020-21,HOU,UTA,FALSE,new_team,team_change,3,27,56,NA,NA,FALSE,FALSE,NA,NA
daquan_jeffries_2021_MEM,DaQuan Jeffries,2021-22,2021-22,2021,2020-21,HOU,MEM,FALSE,new_team,team_change,3,23,44,NA,NA,FALSE,FALSE,NA,NA
darius_bazley_2021_OKC,Darius Bazley,2021-22,2021-22,2021,2020-21,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,20,61,NA,NA,FALSE,FALSE,NA,NA
darius_garland_2021_CLE,Darius Garland,2021-22,2021-22,2021,2020-21,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,21,62,NA,NA,FALSE,FALSE,NA,NA
davis_bertans_2021_DAL,Davis Bertans,2021-22,2021-22,2021,2020-21,WAS,DAL,FALSE,new_team,team_change,3,28,59,NA,NA,FALSE,FALSE,NA,NA
deaaron_fox_2021_SAC,De'Aaron Fox,2021-22,2021-22,2021,2020-21,SAC,SAC,TRUE,re_signed_standard,roster_continuity,3,23,59,NA,NA,FALSE,FALSE,NA,NA
dean_wade_2021_CLE,Dean Wade,2021-22,2021-22,2021,2020-21,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,24,72,NA,NA,FALSE,FALSE,NA,NA
deandre_ayton_2021_PHX,Deandre Ayton,2021-22,2021-22,2021,2020-21,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,22,69,NA,NA,FALSE,FALSE,NA,NA
deandre_bembry_2021_MIL,DeAndre' Bembry,2021-22,2021-22,2021,2020-21,TOR,MIL,FALSE,new_team,team_change,3,26,65,NA,NA,FALSE,FALSE,NA,NA
deandre_jordan_2021_PHI,DeAndre Jordan,2021-22,2021-22,2021,2020-21,BKN,PHI,FALSE,new_team,team_change,3,32,71,NA,NA,FALSE,FALSE,NA,NA
deanthony_melton_2021_MEM,De'Anthony Melton,2021-22,2021-22,2021,2020-21,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,22,60,NA,NA,FALSE,FALSE,NA,NA
deividas_sirvydis_2021_DET,Deividas Sirvydis,2021-22,2021-22,2021,2020-21,DET,DET,TRUE,re_signed_standard,roster_continuity,3,20,68,NA,NA,FALSE,FALSE,NA,NA
dejounte_murray_2021_SAS,Dejounte Murray,2021-22,2021-22,2021,2020-21,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,24,70,NA,NA,FALSE,FALSE,NA,NA
delon_wright_2021_ATL,Delon Wright,2021-22,2021-22,2021,2020-21,SAC,ATL,FALSE,new_team,team_change,3,28,63,NA,NA,FALSE,FALSE,NA,NA
demar_derozan_2021_CHI,DeMar DeRozan,2021-22,2021-22,2021,2020-21,SAS,CHI,FALSE,new_team,team_change,3,31,68,NA,NA,FALSE,FALSE,NA,NA
demarcus_cousins_2021_DEN,DeMarcus Cousins,2021-22,2021-22,2021,2020-21,LAC,DEN,FALSE,new_team,team_change,3,30,48,NA,NA,FALSE,FALSE,NA,NA
deni_avdija_2021_WAS,Deni Avdija,2021-22,2021-22,2021,2020-21,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,20,54,NA,NA,FALSE,FALSE,NA,NA
dennis_schroder_2021_HOU,Dennis Schroder,2021-22,2021-22,2021,2020-21,LAL,HOU,FALSE,new_team,team_change,3,27,61,NA,NA,FALSE,FALSE,NA,NA
dennis_smith_2021_POR,Dennis Smith Jr.,2021-22,2021-22,2021,2020-21,DET,POR,FALSE,new_team,team_change,3,23,42,NA,NA,FALSE,FALSE,NA,NA
denzel_valentine_2021_UTA,Denzel Valentine,2021-22,2021-22,2021,2020-21,CHI,UTA,FALSE,new_team,team_change,3,27,72,NA,NA,FALSE,FALSE,NA,NA
derrick_favors_2021_OKC,Derrick Favors,2021-22,2021-22,2021,2020-21,UTA,OKC,FALSE,new_team,team_change,3,29,68,NA,NA,FALSE,FALSE,NA,NA
derrick_jones_2021_CHI,Derrick Jones Jr.,2021-22,2021-22,2021,2020-21,POR,CHI,FALSE,new_team,team_change,3,23,68,NA,NA,FALSE,FALSE,NA,NA
derrick_rose_2021_NYK,Derrick Rose,2021-22,2021-22,2021,2020-21,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,32,51,NA,NA,FALSE,FALSE,NA,NA
desmond_bane_2021_MEM,Desmond Bane,2021-22,2021-22,2021,2020-21,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,22,69,NA,NA,FALSE,FALSE,NA,NA
devin_booker_2021_PHX,Devin Booker,2021-22,2021-22,2021,2020-21,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,24,72,NA,NA,FALSE,FALSE,NA,NA
devin_vassell_2021_SAS,Devin Vassell,2021-22,2021-22,2021,2020-21,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,20,66,NA,NA,FALSE,FALSE,NA,NA
devontae_cacok_2021_SAS,Devontae Cacok,2021-22,2021-22,2021,2020-21,LAL,SAS,FALSE,new_team,team_change,3,24,48,NA,NA,FALSE,FALSE,NA,NA
devonte_graham_2021_NOP,Devonte' Graham,2021-22,2021-22,2021,2020-21,CHA,NOP,FALSE,new_team,team_change,3,25,66,NA,NA,FALSE,FALSE,NA,NA
dillon_brooks_2021_MEM,Dillon Brooks,2021-22,2021-22,2021,2020-21,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,25,68,NA,NA,FALSE,FALSE,NA,NA
dj_augustin_2021_LAL,D.J. Augustin,2021-22,2021-22,2021,2020-21,HOU,LAL,FALSE,new_team,team_change,3,33,67,NA,NA,FALSE,FALSE,NA,NA
dj_wilson_2021_TOR,D.J. Wilson,2021-22,2021-22,2021,2020-21,HOU,TOR,FALSE,new_team,team_change,3,24,68,NA,NA,FALSE,FALSE,NA,NA
domantas_sabonis_2021_SAC,Domantas Sabonis,2021-22,2021-22,2021,2020-21,IND,SAC,FALSE,new_team,team_change,3,24,63,NA,NA,FALSE,FALSE,NA,NA
donovan_mitchell_2021_UTA,Donovan Mitchell,2021-22,2021-22,2021,2020-21,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,24,53,NA,NA,FALSE,FALSE,NA,NA
donte_divincenzo_2021_SAC,Donte DiVincenzo,2021-22,2021-22,2021,2020-21,MIL,SAC,FALSE,new_team,team_change,3,24,69,NA,NA,FALSE,FALSE,NA,NA
dorian_finney-smith_2021_DAL,Dorian Finney-Smith,2021-22,2021-22,2021,2020-21,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,27,61,NA,NA,FALSE,FALSE,NA,NA
doug_mcdermott_2021_SAS,Doug McDermott,2021-22,2021-22,2021,2020-21,IND,SAS,FALSE,new_team,team_change,3,29,67,NA,NA,FALSE,FALSE,NA,NA
draymond_green_2021_GSW,Draymond Green,2021-22,2021-22,2021,2020-21,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,30,67,NA,NA,FALSE,FALSE,NA,NA
drew_eubanks_2021_POR,Drew Eubanks,2021-22,2021-22,2021,2020-21,SAS,POR,FALSE,new_team,team_change,3,23,62,NA,NA,FALSE,FALSE,NA,NA
duncan_robinson_2021_MIA,Duncan Robinson,2021-22,2021-22,2021,2020-21,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,26,72,NA,NA,FALSE,FALSE,NA,NA
dwight_howard_2021_LAL,Dwight Howard,2021-22,2021-22,2021,2020-21,PHI,LAL,FALSE,new_team,team_change,3,35,71,NA,NA,FALSE,FALSE,NA,NA
dwight_powell_2021_DAL,Dwight Powell,2021-22,2021-22,2021,2020-21,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,29,63,NA,NA,FALSE,FALSE,NA,NA
ed_davis_2021_CLE,Ed Davis,2021-22,2021-22,2021,2020-21,MIN,CLE,FALSE,new_team,team_change,3,31,72,NA,NA,FALSE,FALSE,NA,NA
elfrid_payton_2021_PHX,Elfrid Payton,2021-22,2021-22,2021,2020-21,NYK,PHX,FALSE,new_team,team_change,3,26,64,NA,NA,FALSE,FALSE,NA,NA
elijah_hughes_2021_POR,Elijah Hughes,2021-22,2021-22,2021,2020-21,UTA,POR,FALSE,new_team,team_change,3,22,43,NA,NA,FALSE,FALSE,NA,NA
enes_freedom_2021_BOS,Enes Freedom,2021-22,2021-22,2021,2020-21,POR,BOS,FALSE,new_team,team_change,3,28,72,NA,NA,FALSE,FALSE,NA,NA
eric_bledsoe_2021_POR,Eric Bledsoe,2021-22,2021-22,2021,2020-21,NOP,POR,FALSE,new_team,team_change,3,31,71,NA,NA,FALSE,FALSE,NA,NA
eric_paschall_2021_UTA,Eric Paschall,2021-22,2021-22,2021,2020-21,GSW,UTA,FALSE,new_team,team_change,3,24,58,NA,NA,FALSE,FALSE,NA,NA
etwaun_moore_2021_ORL,E'Twaun Moore,2021-22,2021-22,2021,2020-21,PHX,ORL,FALSE,new_team,team_change,3,31,72,NA,NA,FALSE,FALSE,NA,NA
evan_fournier_2021_NYK,Evan Fournier,2021-22,2021-22,2021,2020-21,BOS,NYK,FALSE,new_team,team_change,3,28,57,NA,NA,FALSE,FALSE,NA,NA
facundo_campazzo_2021_DEN,Facundo Campazzo,2021-22,2021-22,2021,2020-21,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,29,67,NA,NA,FALSE,FALSE,NA,NA
frank_jackson_2021_DET,Frank Jackson,2021-22,2021-22,2021,2020-21,DET,DET,TRUE,re_signed_standard,roster_continuity,3,22,49,NA,NA,FALSE,FALSE,NA,NA
frank_kaminsky_2021_PHX,Frank Kaminsky,2021-22,2021-22,2021,2020-21,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,27,67,NA,NA,FALSE,FALSE,NA,NA
frank_ntilikina_2021_DAL,Frank Ntilikina,2021-22,2021-22,2021,2020-21,NYK,DAL,FALSE,new_team,team_change,3,22,55,NA,NA,FALSE,FALSE,NA,NA
fred_vanvleet_2021_TOR,Fred VanVleet,2021-22,2021-22,2021,2020-21,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,26,53,NA,NA,FALSE,FALSE,NA,NA
furkan_korkmaz_2021_PHI,Furkan Korkmaz,2021-22,2021-22,2021,2020-21,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,23,61,NA,NA,FALSE,FALSE,NA,NA
gabe_vincent_2021_MIA,Gabe Vincent,2021-22,2021-22,2021,2020-21,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,24,66,NA,NA,FALSE,FALSE,NA,NA
garrett_temple_2021_NOP,Garrett Temple,2021-22,2021-22,2021,2020-21,CHI,NOP,FALSE,new_team,team_change,3,34,58,NA,NA,FALSE,FALSE,NA,NA
garrison_mathews_2021_HOU,Garrison Mathews,2021-22,2021-22,2021,2020-21,WAS,HOU,FALSE,new_team,team_change,3,24,69,NA,NA,FALSE,FALSE,NA,NA
gary_clark_2021_NOP,Gary Clark,2021-22,2021-22,2021,2020-21,PHI,NOP,FALSE,new_team,team_change,3,26,52,NA,NA,FALSE,FALSE,NA,NA
gary_harris_2021_ORL,Gary Harris,2021-22,2021-22,2021,2020-21,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,26,40,NA,NA,FALSE,FALSE,NA,NA
gary_trent_2021_TOR,Gary Trent Jr.,2021-22,2021-22,2021,2020-21,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,22,61,NA,NA,FALSE,FALSE,NA,NA
george_hill_2021_MIL,George Hill,2021-22,2021-22,2021,2020-21,PHI,MIL,FALSE,new_team,team_change,3,34,47,NA,NA,FALSE,FALSE,NA,NA
